18,20141226,1500,Leicester City,31,0,0,,0,0,Tottenham Hotspur,38,45,90,,0,0
18,20141226,1500,Manchester United,1,1,90,,0,0,Newcastle United,31,1,90,,0,0
18,20141226,1500,Manchester United,33,1,90,,0,0,Newcastle United,22,1,90,,0,0
18,20141226,1500,Manchester United,6,1,90,,0,0,Newcastle United,27,1,90,,1,0
18,20141226,1500,Manchester United,4,1,90,,0,0,Newcastle United,2,1,90,,0,0
18,20141226,1500,Manchester United,16,1,62,,0,0,Newcastle United,36,1,63,,0,0
18,20141226,1500,Manchester United,10,1,90,23+36,0,0,Newcastle United,8,1,90,,0,0
18,20141226,1500,Manchester United,18,1,90,,0,0,Newcastle United,14,1,90,,0,0
18,20141226,1500,Manchester United,25,1,80,,0,0,Newcastle United,11,1,90,,1,0
18,20141226,1500,Manchester United,8,1,90,,0,0,Newcastle United,7,1,90,,0,0
18,20141226,1500,Manchester United,20,1,90,53,1,0,Newcastle United,17,1,82,,0,0
18,20141226,1500,Manchester United,9,1,65,,0,0,Newcastle United,32,1,63,,0,0
18,20141226,1500,Manchester United,2,80,90,,0,0,Newcastle United,6,0,0,,0,0
18,20141226,1500,Manchester United,12,0,0,,0,0,Newcastle United,9,63,90,87p,0,0
18,20141226,1500,Manchester United,13,0,0,,0,0,Newcastle United,20,63,90,,0,0
18,20141226,1500,Manchester United,24,62,90,,0,0,Newcastle United,23,82,90,,0,0
18,20141226,1500,Manchester United,42,0,0,,0,0,Newcastle United,29,0,0,,0,0
18,20141226,1500,Manchester United,44,0,0,,0,0,Newcastle United,37,0,0,,0,0
18,20141226,1500,Manchester United,49,65,90,,0,0,Newcastle United,41,0,0,,0,0
18,20141226,1500,Sunderland,1,1,90,,0,0,Hull City,1,1,90,,0,0
18,20141226,1500,Sunderland,27,1,84,,1,0,Hull City,5,1,90,51,1,0
18,20141226,1500,Sunderland,22,1,90,,0,0,Hull City,4,1,90,,0,0
18,20141226,1500,Sunderland,16,1,90,,0,0,Hull City,6,1,90,,0,0
18,20141226,1500,Sunderland,2,1,90,,1,0,Hull City,2,1,90,,0,0
18,20141226,1500,Sunderland,6,1,90,,0,0,Hull City,27,1,90,,0,0
18,20141226,1500,Sunderland,20,1,62,,0,0,Hull City,7,1,90,,0,0
18,20141226,1500,Sunderland,7,1,90,,1,0,Hull City,29,1,90,,0,0
18,20141226,1500,Sunderland,14,1,62,,0,0,Hull City,11,1,88,,1,0
18,20141226,1500,Sunderland,11,1,90,1,0,0,Hull City,25,1,78,32,0,0
18,20141226,1500,Sunderland,9,1,90,,1,0,Hull City,24,1,89,,0,0
18,20141226,1500,Sunderland,4,0,0,,0,0,Hull City,3,0,0,,0,0
18,20141226,1500,Sunderland,5,0,0,,0,0,Hull City,9,0,0,,0,0
18,20141226,1500,Sunderland,8,0,0,,0,0,Hull City,12,0,0,,0,0
18,20141226,1500,Sunderland,17,62,90,,0,0,Hull City,16,0,0,,0,0
18,20141226,1500,Sunderland,23,62,90,,0,0,Hull City,18,89,90,90,0,0
18,20141226,1500,Sunderland,25,0,0,,0,0,Hull City,20,78,90,,0,0
18,20141226,1500,Sunderland,30,84,90,,0,0,Hull City,23,88,90,,0,0
18,20141226,1500,Swansea City,1,1,90,,0,0,Aston Villa,1,1,90,,0,0
18,20141226,1500,Swansea City,22,1,90,,0,0,Aston Villa,21,1,90,,0,0
18,20141226,1500,Swansea City,33,1,90,,0,0,Aston Villa,5,1,90,,1,0
18,20141226,1500,Swansea City,6,1,90,,0,0,Aston Villa,4,1,90,,0,0
18,20141226,1500,Swansea City,3,1,90,,0,0,Aston Villa,6,1,90,,1,0
18,20141226,1500,Swansea City,8,1,60,,1,0,Aston Villa,23,1,90,,0,0
18,20141226,1500,Swansea City,4,1,90,,0,0,Aston Villa,16,1,90,,0,0
18,20141226,1500,Swansea City,12,1,90,,0,0,Aston Villa,24,1,90,,1,0
18,20141226,1500,Swansea City,23,1,78,13,0,0,Aston Villa,8,1,90,,0,0
18,20141226,1500,Swansea City,20,1,22,,0,0,Aston Villa,11,1,90,,1,0
18,20141226,1500,Swansea City,10,1,90,,0,0,Aston Villa,20,1,90,,0,0
18,20141226,1500,Swansea City,11,78,90,,0,0,Aston Villa,7,0,0,,0,0
18,20141226,1500,Swansea City,14,60,90,,0,0,Aston Villa,10,45,90,,0,0
18,20141226,1500,Swansea City,15,22,90,,0,0,Aston Villa,17,0,0,,0,0
18,20141226,1500,Swansea City,18,0,0,,0,0,Aston Villa,28,0,0,,0,0
18,20141226,1500,Swansea City,25,0,0,,0,0,Aston Villa,31,0,0,,0,0
18,20141226,1500,Swansea City,27,0,0,,0,0,Aston Villa,34,0,0,,0,0
18,20141226,1500,Swansea City,29,0,0,,0,0,Aston Villa,40,77,90,,0,0
18,20141226,1500,West Bromwich Albion,1,1,90,,0,0,Manchester City,1,1,90,,0,0
18,20141226,1500,West Bromwich Albion,2,1,90,,0,0,Manchester City,3,1,90,,0,0
18,20141226,1500,West Bromwich Albion,23,1,90,,0,0,Manchester City,26,1,90,,0,0
18,20141226,1500,West Bromwich Albion,6,1,90,,0,0,Manchester City,20,1,90,,0,0
18,20141226,1500,West Bromwich Albion,15,1,66,,0,0,Manchester City,22,1,90,,0,0
18,20141226,1500,West Bromwich Albion,7,1,90,,0,0,Manchester City,6,1,90,8,1,0
18,20141226,1500,West Bromwich Albion,21,1,90,,0,0,Manchester City,42,1,69,13p,0,0
18,20141226,1500,West Bromwich Albion,29,1,90,,0,0,Manchester City,15,1,90,,0,0
18,20141226,1500,West Bromwich Albion,8,1,66,,0,0,Manchester City,21,1,63,34,0,0
18,20141226,1500,West Bromwich Albion,27,1,67,,0,0,Manchester City,8,1,75,,0,0
18,20141226,1500,West Bromwich Albion,18,1,90,,0,0,Manchester City,7,1,90,,0,0
18,20141226,1500,West Bromwich Albion,4,0,0,,0,0,Manchester City,5,0,0,,0,0
18,20141226,1500,West Bromwich Albion,5,0,0,,0,0,Manchester City,11,63,90,,0,0
18,20141226,1500,West Bromwich Albion,9,67,90,87,0,0,Manchester City,13,0,0,,0,0
18,20141226,1500,West Bromwich Albion,11,66,90,,0,0,Manchester City,18,75,90,,0,0
18,20141226,1500,West Bromwich Albion,13,0,0,,0,0,Manchester City,25,69,90,,0,0
18,20141226,1500,West Bromwich Albion,16,66,90,,0,0,Manchester City,35,0,0,,0,0
18,20141226,1500,West Bromwich Albion,25,0,0,,0,0,Manchester City,38,0,0,,0,0
18,20141226,1730,Arsenal,1,1,90,,0,0,Queens Park Rangers,1,1,90,,0,0
18,20141226,1730,Arsenal,2,1,90,,0,0,Queens Park Rangers,15,1,90,,0,0
18,20141226,1730,Arsenal,4,1,90,,0,0,Queens Park Rangers,5,1,90,,1,0
18,20141226,1730,Arsenal,18,1,90,,0,0,Queens Park Rangers,4,1,90,,0,0
18,20141226,1730,Arsenal,3,1,90,,0,0,Queens Park Rangers,14,1,90,,0,0
18,20141226,1730,Arsenal,7,1,83,65,0,0,Queens Park Rangers,17,1,71,,1,0
18,20141226,1730,Arsenal,20,1,90,,0,0,Queens Park Rangers,20,1,62,,0,0
18,20141226,1730,Arsenal,19,1,90,,0,0,Queens Park Rangers,19,1,90,,1,0
18,20141226,1730,Arsenal,17,1,90,37,0,0,Queens Park Rangers,3,1,62,,0,0
18,20141226,1730,Arsenal,12,1,53,,0,1,Queens Park Rangers,24,1,90,,0,0
18,20141226,1730,Arsenal,23,1,88,,0,0,Queens Park Rangers,9,1,90,79p,0,0
18,20141226,1730,Arsenal,9,0,0,,0,0,Queens Park Rangers,6,0,0,,0,0
18,20141226,1730,Arsenal,13,0,0,,0,0,Queens Park Rangers,7,0,0,,0,0
18,20141226,1730,Arsenal,14,0,0,,0,0,Queens Park Rangers,10,62,90,,0,0
18,20141226,1730,Arsenal,21,83,90,,0,0,Queens Park Rangers,11,0,0,,0,0
18,20141226,1730,Arsenal,28,0,0,,0,0,Queens Park Rangers,12,0,0,,0,0
18,20141226,1730,Arsenal,34,88,90,,1,0,Queens Park Rangers,23,62,90,,1,0
18,20141226,1730,Arsenal,39,0,0,,0,0,Queens Park Rangers,25,71,90,,0,0
